event_date,event_name,fighter1,fighter2,pass_stat_f1,pass_stat_f2,round_,str_stat_f1,str_stat_f2,sub_stat_f1,sub_stat_f2,td_stat_f1,td_stat_f2,time,weight_class,win_method_finish,win_method_type,winner,f1_dob,f1_record,f1_height,f1_reach,f1_sapm,f1_slpm,f1_stance,f1_stk_acc,f1_stk_def,f1_sub_avg,f1_td_acc,f1_td_avg,f1_td_def,f1_weight,f2_dob,f2_record,f2_height,f2_reach,f2_sapm,f2_slpm,f2_stance,f2_stk_acc,f2_stk_def,f2_sub_avg,f2_td_acc,f2_td_avg,f2_td_def,f2_weight
November 10 2018,UFC Fight Night: Korean Zombie vs. Rodriguez,Michael Trizano,Luis Pena,0,1,3,51,23,1,0,1,1,5,Lightweight,,S-DEC,Michael Trizano,Dec 31 1991,Record: 9-1-0,5' 11",71,2.11,3.02,Orthodox,53,63,0.8,50,0.4,80,155,Jul 05 1993,Record: 7-2-0,6' 3",75,2.74,3.7,Southpaw,45,52,1,31,1.25,47,155
November 10 2018,UFC Fight Night: Korean Zombie vs. Rodriguez,Ashley Yoder,Amanda Cooper,2,3,3,38,51,3,2,1,2,5,Women's Strawweight,,S-DEC,Ashley Yoder,Oct 20 1987,Record: 7-5-0,5' 7",69,3.56,3.1,Southpaw,42,49,0.5,38,1.33,66,115,Oct 22 1991,Record: 4-5-0,5' 3",64,3.2,3.55,Switch,44,51,1.8,38,1.53,28,115
November 10 2018,UFC Fight Night: Korean Zombie vs. Rodriguez,Bobby Moffett,Chas Skelly,1,2,2,20,30,1,0,1,1,2.43,Featherweight,D'Arce Choke,SUB,Bobby Moffett,Jun 01 1990,Record: 14-5-0,5' 10",73,3.15,3.41,Orthodox,39,61,1.4,66,2.74,66,145,May 11 1985,Record: 18-4-0,5' 11",72,3.35,2.02,Orthodox,40,48,2.4,34,1.71,33,145
November 10 2018,UFC Fight Night: Korean Zombie vs. Rodriguez,Davi Ramos,John Gunther,2,0,1,4,1,1,0,1,0,1.57,Lightweight,Rear Naked Choke,SUB,Davi Ramos,Nov 05 1986,Record: 10-3-0,5' 6",70,2.8,2.74,Orthodox,39,57,0.7,50,2.42,100,155,Nov 24 1985,Record: 7-2-0,5' 9",72,3.72,1.65,Orthodox,37,46,0,42,7.08,0,155
November 10 2018,UFC Fight Night: Korean Zombie vs. Rodriguez,Devonte Smith,Julian Erosa,0,0,1,13,4,0,0,0,0,0.46,Lightweight,Punches,KO/TKO,Devonte Smith,Jul 30 1993,Record: 10-2-0,5' 9",76,3.65,6.88,Orthodox,56,59,0,0,0,100,155,Jul 31 1989,Record: 22-9-0,6' 1",74,5.04,4.18,Southpaw,45,50,0.8,60,0.83,58,145
November 10 2018,UFC Fight Night: Korean Zombie vs. Rodriguez,Eric Shelton,Joseph Morales,1,0,3,16,24,0,4,7,1,5,Flyweight,,S-DEC,Eric Shelton,Feb 02 1991,Record: 12-6-0,5' 6",68,1.88,2.57,Orthodox,42,63,0.2,51,2.83,46,125,Aug 22 1994,Record: 9-2-0,5' 6",69,1.72,1.58,Switch,37,60,2.6,50,0.53,23,125
November 10 2018,UFC Fight Night: Korean Zombie vs. Rodriguez,Mark De La Rosa,Joby Sanchez,0,0,3,66,55,0,0,0,0,5,Bantamweight,,S-DEC,Mark De La Rosa,Aug 31 1994,Record: 11-3-0,5' 6",65,4.04,3.05,Orthodox,36,53,0.3,17,0.77,42,135,Jun 24 1991,Record: 11-4-0,5' 6",68,2.82,3.22,Orthodox,36,63,0.4,71,0.95,51,135
November 17 2018,UFC Fight Night: Magny vs. Ponzinibbio,Santiago Ponzinibbio,Neil Magny,0,0,4,79,72,0,0,0,0,2.36,Welterweight,Punch,KO/TKO,Santiago Ponzinibbio,Sep 26 1986,Record: 28-3-0,6' 0",73,4.02,4.27,Orthodox,39,64,0,44,0.54,60,170,Aug 03 1987,Record: 21-8-0,6' 3",80,2.22,3.86,Orthodox,46,56,0.3,46,2.62,60,170
November 17 2018,UFC Fight Night: Magny vs. Ponzinibbio,Ricardo Lamas,Darren Elkins,1,2,3,70,62,0,0,3,3,4.09,Featherweight,Elbows,KO/TKO,Ricardo Lamas,May 21 1982,Record: 19-8-0,5' 8",71,2.66,2.88,Orthodox,45,59,1,32,1.63,47,145,May 16 1984,Record: 25-8-0,5' 10",71,2.8,3.27,Orthodox,36,53,1.3,35,2.52,58,145
November 17 2018,UFC Fight Night: Magny vs. Ponzinibbio,Johnny Walker,Khalil Rountree Jr.,0,0,1,10,4,0,0,0,0,1.57,Light Heavyweight,Elbow,KO/TKO,Johnny Walker,Mar 30 1992,Record: 17-4-0,6' 6",82,4.02,5.17,Orthodox,69,33,2.3,100,0.75,80,205,Feb 26 1990,Record: 9-4-0 (1 NC),6' 1",76,2.85,3.01,Southpaw,40,47,0.2,0,0,46,205
November 17 2018,UFC Fight Night: Magny vs. Ponzinibbio,Ian Heinisch,Cezar Ferreira,1,1,3,55,26,2,0,1,5,5,Middleweight,,U-DEC,Ian Heinisch,Aug 05 1988,Record: 13-3-0,5' 11",72,2.86,3.38,Orthodox,50,59,0.5,19,1.18,62,185,Feb 15 1985,Record: 14-8-0,6' 1",78,2.44,1.9,Southpaw,42,53,0.5,53,2.69,84,185
November 17 2018,UFC Fight Night: Magny vs. Ponzinibbio,Marlon Vera,Guido Cannetti,1,1,2,24,24,2,0,2,2,1.31,Bantamweight,Rear Naked Choke,SUB,Marlon Vera,Dec 02 1992,Record: 15-5-1,5' 8",70,3.82,3.43,Switch,47,53,1.4,38,0.76,68,135,Dec 19 1979,Record: 8-5-0,5' 6",68,1.95,2.8,Southpaw,52,51,0.3,50,2.8,75,135
November 17 2018,UFC Fight Night: Magny vs. Ponzinibbio,Cynthia Calvillo,Poliana Botelho,2,0,1,22,6,1,0,2,0,4.48,Women's Strawweight,Rear Naked Choke,SUB,Cynthia Calvillo,Jul 13 1987,Record: 8-1-1,5' 4",64,3.54,4.12,Orthodox,43,63,1.6,43,1.83,69,115,Dec 15 1988,Record: 8-2-0,5' 8",67,2.77,3.65,Orthodox,58,55,0,100,1.27,88,115
November 17 2018,UFC Fight Night: Magny vs. Ponzinibbio,Michel Prazeres,Bartosz Fabinski,3,0,1,18,1,1,0,1,0,1.02,Welterweight,Guillotine Choke,SUB,Michel Prazeres,Jul 25 1981,Record: 26-3-0,5' 6",67,2.49,2.44,Orthodox,47,58,0.6,36,4.11,50,170,Apr 26 1986,Record: 14-3-0,6' 0",75,1.35,2.22,Orthodox,70,53,0,70,7.17,80,170
November 17 2018,UFC Fight Night: Magny vs. Ponzinibbio,Alexandre Pantoja,Ulka Sasaki,1,0,1,4,7,2,0,0,0,2.18,Flyweight,Rear Naked Choke,SUB,Alexandre Pantoja,Apr 16 1990,Record: 21-4-0,5' 5",67,3.47,4.4,Orthodox,46,56,1.4,31,0.96,60,125,Oct 07 1989,Record: 21-6-2,5' 10",71,2.5,2.16,Southpaw,41,50,1.2,43,3.03,41,125
November 17 2018,UFC Fight Night: Magny vs. Ponzinibbio,Austin Arnett,Humberto Bandenay,1,0,3,74,30,0,0,1,2,5,Featherweight,,U-DEC,Austin Arnett,Oct 22 1991,Record: 16-6-0,6' 0",72,6.38,4.52,Orthodox,41,62,0.2,18,0.44,57,145,Sep 04 1994,Record: 14-7-0 (1 NC),5' 11",71,4.79,2.22,Southpaw,41,41,0.5,46,2.9,62,145
November 17 2018,UFC Fight Night: Magny vs. Ponzinibbio,Laureano Staropoli,Hector Aldana,0,0,3,97,69,0,0,0,0,5,Welterweight,,U-DEC,Laureano Staropoli,Feb 27 1993,Record: 9-2-0,6' 1",71,4.22,4.29,Orthodox,31,57,0,25,0.33,50,170,Aug 17 1988,Record: 4-4-0,5' 11",72,5.08,3.59,Orthodox,38,59,0,100,0.93,0,170
November 17 2018,UFC Fight Night: Magny vs. Ponzinibbio,Jesus Pinedo,Devin Powell,0,0,3,60,58,0,0,5,0,5,Lightweight,,U-DEC,Jesus Pinedo,Jun 22 1996,Record: 16-5-1,5' 10",null,4.37,3.23,,38,52,0,100,2.5,100,155,Mar 01 1988,Record: 9-4-0,6' 0",73,3.67,2.88,Orthodox,41,51,0.6,0,0,0,155
November 17 2018,UFC Fight Night: Magny vs. Ponzinibbio,Nad Narimani,Anderson Dos Santos,2,0,3,84,46,0,1,1,0,5,Featherweight,,U-DEC,Nad Narimani,Apr 14 1987,Record: 12-3-0,5' 8",70,2.8,3.8,Orthodox,43,60,0,41,2.64,75,145,Jul 24 1985,Record: 20-8-0,5' 5",70,5.23,2.7,Orthodox,26,56,0.5,20,1,80,135
November 24 2018,UFC Fight Night: Blaydes vs. Ngannou 2,Francis Ngannou,Curtis Blaydes,0,0,1,13,1,0,0,0,0,0.45,Heavyweight,Punch,KO/TKO,Francis Ngannou,Sep 05 1986,Record: 14-3-0,6' 4",83,1.97,2.15,Orthodox,37,48,0.5,0,0,71,250,Feb 18 1991,Record: 12-2-0 (1 NC),6' 4",80,1.9,3.69,Orthodox,51,55,0,60,7.05,25,265
November 24 2018,UFC Fight Night: Blaydes vs. Ngannou 2,Alistair Overeem,Sergei Pavlovich,0,0,1,22,13,0,0,1,0,4.21,Heavyweight,Punches,KO/TKO,Alistair Overeem,May 17 1980,Record: 45-18-0 (1 NC),6' 4",80,2.15,3.54,Orthodox,62,59,0.9,53,1.39,73,265,May 13 1992,Record: 14-1-0,6' 3",84,4.59,6.55,Southpaw,52,44,0,0,0,50,257
November 24 2018,UFC Fight Night: Blaydes vs. Ngannou 2,Song Yadong,Vince Morales,2,0,3,79,74,0,0,2,0,5,Bantamweight,,U-DEC,Song Yadong,Dec 02 1997,Record: 15-4-1 (1 NC),5' 8",67,2.74,3.54,Orthodox,38,62,0.7,100,0.97,66,135,Nov 12 1990,Record: 9-4-0,5' 7",70,3.76,4.84,Orthodox,39,56,0,0,0,55,135
November 24 2018,UFC Fight Night: Blaydes vs. Ngannou 2,Jingliang Li,David Zawada,2,1,3,89,73,0,0,1,0,4.07,Welterweight,Kick,KO/TKO,Jingliang Li,Mar 20 1988,Record: 17-5-0,6' 0",71,3.55,4.9,Orthodox,43,61,0,36,1.24,63,170,Aug 01 1990,Record: 17-5-0,6' 0",75,4.32,3.38,Orthodox,41,56,3.3,22,0.94,60,170
November 24 2018,UFC Fight Night: Blaydes vs. Ngannou 2,Alex Morono,Kenan Song,0,0,3,98,61,0,0,0,0,5,Welterweight,,U-DEC,Alex Morono,Aug 16 1990,Record: 17-5-0 (1 NC),5' 11",72,3.02,4.42,Orthodox,39,61,0.6,0,0,31,170,Mar 10 1990,Record: 15-5-0,6' 0",71,4.28,4.13,Orthodox,45,56,0,0,0,50,170
November 24 2018,UFC Fight Night: Blaydes vs. Ngannou 2,Yanan Wu,Lauren Mueller,0,0,1,18,17,1,0,0,0,4,Women's Flyweight,Armbar,SUB,Yanan Wu,Apr 18 1996,Record: 10-3-0,5' 8",66,4.35,4.79,Orthodox,45,52,0.4,14,0.44,58,125,Nov 15 1991,Record: 5-3-0,5' 5",67,3.77,4.08,Orthodox,41,58,0,50,0.7,71,125
November 24 2018,UFC Fight Night: Blaydes vs. Ngannou 2,Rashad Coulter,Hu Yaozong,0,0,3,98,92,0,0,0,0,5,Light Heavyweight,,U-DEC,Rashad Coulter,Nov 27 1981,Record: 9-4-0,5' 11",76,6.68,4.82,Orthodox,56,50,0,0,0,62,205,Apr 07 1995,Record: 3-2-0,6' 3",72,5.23,4.43,Orthodox,52,38,0.7,0,0,0,205
November 24 2018,UFC Fight Night: Blaydes vs. Ngannou 2,Weili Zhang,Jessica Aguilar,2,0,1,45,9,2,0,1,0,3.41,Women's Strawweight,Armbar,SUB,Weili Zhang,Aug 13 1989,Record: 20-1-0,5' 4",63,2.24,6.22,Switch,49,63,0.9,30,1.75,100,115,May 08 1982,Record: 20-8-0,5' 3",63,7.19,4.93,Orthodox,50,53,0.2,25,0.94,50,115
November 24 2018,UFC Fight Night: Blaydes vs. Ngannou 2,Liu Pingyuan,Martin Day,2,0,3,55,100,2,2,0,1,5,Bantamweight,,S-DEC,Liu Pingyuan,Feb 13 1993,Record: 13-6-0,5' 6",72,3.55,2.6,Orthodox,31,54,1.4,20,0.34,55,135,Nov 10 1988,Record: 8-3-0,5' 10",73,3.2,5.6,Orthodox,49,59,1,66,1,85,135
November 24 2018,UFC Fight Night: Blaydes vs. Ngannou 2,Xiaonan Yan,Syuri Kondo,0,0,3,150,86,0,0,0,0,5,Women's Strawweight,,U-DEC,Xiaonan Yan,Jun 16 1989,Record: 11-1-0 (1 NC),5' 5",63,4.22,6.85,Orthodox,40,64,0,50,0.25,66,115,Feb 08 1989,Record: 6-3-0,5' 4",66,7.22,5.4,Orthodox,44,58,0.3,0,0,83,115
November 24 2018,UFC Fight Night: Blaydes vs. Ngannou 2,Kevin Holland,John Phillips,8,0,3,123,51,2,0,5,0,4.05,Middleweight,Rear Naked Choke,SUB,Kevin Holland,Nov 05 1992,Record: 16-5-0,6' 3",81,2.58,4.16,Orthodox,54,55,1.1,43,1.27,48,185,Jun 09 1985,Record: 22-9-0 (1 NC),5' 11",75,5.01,2.64,Southpaw,34,53,0,0,0,14,185
November 24 2018,UFC Fight Night: Blaydes vs. Ngannou 2,Louis Smolka,Su Mudaerji,3,0,2,32,18,1,2,2,0,2.07,Bantamweight,Armbar,SUB,Louis Smolka,Jul 16 1991,Record: 16-6-0,5' 9",68,3.47,4.22,Orthodox,46,53,2.1,34,1.65,30,135,Jan 20 1996,Record: 11-4-0,5' 8",72,2.49,5.02,Southpaw,59,58,1.4,100,0.68,75,135
November 30 2018,UFC - TUF 28 Finale,Kamaru Usman,Rafael Dos Anjos,7,0,5,130,62,0,2,12,0,5,Welterweight,,U-DEC,Kamaru Usman,May 11 1987,Record: 16-1-0,6' 0",76,2.17,4.6,Switch,52,60,0.2,50,3.44,100,170,Oct 26 1984,Record: 29-12-0,5' 8",70,3.28,3.57,Southpaw,45,62,0.7,39,1.89,60,170
November 30 2018,UFC - TUF 28 Finale,Juan Espino,Justin Frazier,4,0,1,22,4,2,0,2,0,3.36,Heavyweight,Armbar,SUB,Juan Espino,Oct 09 1980,Record: 10-1-0,6' 4",82,1.11,6.11,,95,33,8.3,100,8.33,0,250,Jun 15 1989,Record: 11-3-0,6' 0",75,6.11,1.11,Southpaw,66,4,0,0,0,0,265
November 30 2018,UFC - TUF 28 Finale,Macy Chiasson,Pannie Kianzad,2,0,2,24,19,2,1,0,0,2.11,Women's Featherweight,Rear Naked Choke,SUB,Macy Chiasson,Jul 27 1991,Record: 6-1-0,5' 11",72,2.01,3.76,,55,44,1,0,0,66,135,Dec 08 1991,Record: 13-5-0,5' 7",66,3.71,4.03,,41,58,0.4,20,0.4,100,135
November 30 2018,UFC - TUF 28 Finale,Pedro Munhoz,Bryan Caraway,0,0,1,35,20,0,0,0,0,2.39,Bantamweight,Kick,KO/TKO,Pedro Munhoz,Sep 07 1986,Record: 18-4-0 (1 NC),5' 6",65,6.17,5.29,Orthodox,42,57,1.1,21,0.92,81,135,Aug 04 1984,Record: 21-10-0,5' 8",68,3.61,2.53,Orthodox,34,54,0.8,25,2.57,80,135
November 30 2018,UFC - TUF 28 Finale,Edmen Shahbazyan,Darren Stewart,3,0,3,22,34,0,0,8,1,5,Middleweight,,S-DEC,Edmen Shahbazyan,Nov 20 1997,Record: 11-0-0,6' 2",74,2.16,4.11,Orthodox,52,62,0.8,40,6.77,75,185,Dec 30 1990,Record: 11-4-0 (1 NC),6' 0",74,2.44,2.94,Orthodox,44,54,0,44,1.38,65,185
November 30 2018,UFC - TUF 28 Finale,Antonina Shevchenko,Ji Yeon Kim,1,0,3,66,33,0,0,2,0,5,Women's Flyweight,,U-DEC,Antonina Shevchenko,Nov 20 1984,Record: 8-1-0,5' 8",67,1.92,4.9,Southpaw,57,65,1,100,0.67,58,125,Oct 18 1989,Record: 9-2-2,5' 7",72,4.74,4.49,Orthodox,33,59,0,0,0,40,125
November 30 2018,UFC - TUF 28 Finale,Kevin Aguilar,Rick Glenn,2,0,3,86,74,0,0,0,0,5,Featherweight,,U-DEC,Kevin Aguilar,Sep 07 1988,Record: 17-2-0,5' 7",73,4.22,3.78,Orthodox,36,54,0,50,0.25,86,145,Apr 12 1989,Record: 21-6-1,6' 0",70,4.29,4.31,Southpaw,42,53,0.3,13,0.67,66,145
November 30 2018,UFC - TUF 28 Finale,Joseph Benavidez,Alex Perez,0,0,1,35,14,0,0,1,1,4.19,Flyweight,Punches,KO/TKO,Joseph Benavidez,Jul 31 1984,Record: 28-5-0,5' 4",65,2.52,3.46,Southpaw,33,63,0.6,31,1.53,65,125,Mar 21 1992,Record: 22-5-0,5' 6",65,3.11,4.68,Orthodox,48,61,1.2,47,3.13,87,135
November 30 2018,UFC - TUF 28 Finale,Maurice Greene,Michel Batista,0,0,1,9,0,1,0,0,1,2.14,Heavyweight,Triangle Choke,SUB,Maurice Greene,Jul 05 1986,Record: 8-4-0,6' 7",80,4.56,5.38,,44,53,0.7,0,0,66,258,Apr 20 1984,Record: 4-2-0 (1 NC),6' 3",null,4.03,0,,0,40,0,50,6.72,0,260
November 30 2018,UFC - TUF 28 Finale,Leah Letson,Julija Stoliarenko,0,0,3,73,57,0,1,0,0,5,Women's Featherweight,,S-DEC,Leah Letson,Aug 21 1992,Record: 5-2-0,5' 7",71,3.8,4.87,,40,63,0,0,0,100,145,Apr 08 1993,Record: 4-4-1,5' 7",66,4.87,3.8,,36,59,1,0,0,100,145
November 30 2018,UFC - TUF 28 Finale,Roosevelt Roberts,Darrell Horcher,0,0,1,16,10,1,0,0,0,4.5,Lightweight,Guillotine Choke,SUB,Roosevelt Roberts,Feb 11 1994,Record: 9-1-0,6' 2",73,2.35,2.87,Orthodox,46,50,0.5,63,1.84,58,155,Jul 28 1987,Record: 13-4-0,5' 10",70,4.21,2.05,Southpaw,44,39,0.7,50,0.35,47,155
November 30 2018,UFC - TUF 28 Finale,Tim Means,Ricky Rainey,0,0,1,19,6,0,0,2,0,1.18,Welterweight,Punches,KO/TKO,Tim Means,Feb 20 1984,Record: 29-11-1 (1 NC),6' 2",75,3.34,4.87,Orthodox,45,62,0.2,45,0.87,63,170,Jun 29 1983,Record: 13-6-0,6' 1",77,2.62,2.55,Switch,48,46,0,18,0.95,55,170
November 30 2018,UFC - TUF 28 Finale,Raoni Barcelos,Chris Gutierrez,3,0,2,35,26,1,0,2,0,4.12,Bantamweight,Rear Naked Choke,SUB,Raoni Barcelos,May 01 1987,Record: 14-1-0,5' 7",67,4.85,5.77,Orthodox,53,63,1,71,2.46,75,135,Apr 22 1991,Record: 14-3-0 (1 NC),5' 9",67,2.3,3.65,Orthodox,55,64,0,33,0.38,66,135
December 01 2018,UFC Fight Night: Dos Santos vs. Tuivasa,Junior Dos Santos,Tai Tuivasa,2,0,2,26,16,0,0,0,0,2.3,Heavyweight,Punches,KO/TKO,Junior Dos Santos,Jan 30 1984,Record: 21-6-0,6' 4",77,3.09,4.76,Orthodox,48,58,0.1,55,0.33,80,238,Mar 16 1993,Record: 10-3-0,6' 2",75,3.54,4.09,Southpaw,48,51,0,0,0,42,264
December 01 2018,UFC Fight Night: Dos Santos vs. Tuivasa,Mauricio Rua,Tyson Pedro,3,0,3,30,31,0,1,3,0,0.43,Light Heavyweight,Punches,KO/TKO,Mauricio Rua,Nov 25 1981,Record: 26-11-1,6' 1",76,2.68,3.63,Orthodox,50,55,0.8,48,2.17,47,205,Sep 17 1991,Record: 7-3-0,6' 3",79,2.55,2.7,Orthodox,62,48,1.5,25,0.74,52,205
December 01 2018,UFC Fight Night: Dos Santos vs. Tuivasa,Justin Willis,Mark Hunt,0,0,3,59,19,0,0,0,0,5,Heavyweight,,U-DEC,Justin Willis,Jul 19 1987,Record: 8-2-0,6' 1",78,2.57,3.37,Southpaw,59,57,0,66,0.96,36,264,Mar 23 1974,Record: 13-14-1 (1 NC),5' 10",72,2.9,2.81,Orthodox,43,51,0.2,55,0.51,64,265
December 01 2018,UFC Fight Night: Dos Santos vs. Tuivasa,Anthony Rocco Martin,Jake Matthews,2,0,3,25,24,1,1,0,0,1.19,Welterweight,Anaconda Choke,SUB,Anthony Rocco Martin,Dec 11 1989,Record: 17-5-0,6' 0",73,2.45,2.7,Orthodox,36,59,1.1,25,0.68,64,170,Aug 19 1994,Record: 15-4-0,5' 11",73,2.02,3.07,Orthodox,46,63,0.8,38,1.99,66,170
December 01 2018,UFC Fight Night: Dos Santos vs. Tuivasa,Sodiq Yusuff,Suman Mokhtarian,0,0,1,23,5,0,0,0,0,2.14,Featherweight,Punches,KO/TKO,Sodiq Yusuff,May 19 1993,Record: 10-1-0,5' 9",71,4.39,6.61,Orthodox,49,54,0,0,0,100,145,Jun 13 1992,Record: 8-1-0,5' 10",67,10.3,2.24,Orthodox,55,46,0,0,0,0,145
December 01 2018,UFC Fight Night: Dos Santos vs. Tuivasa,Jimmy Crute,Paul Craig,9,3,3,17,12,4,0,1,3,4.51,Light Heavyweight,Kimura,SUB,Jimmy Crute,Mar 04 1996,Record: 10-1-0,6' 2",74,2.41,4.56,Orthodox,57,53,2.3,100,0.58,60,205,Nov 27 1987,Record: 12-4-1,6' 3",76,2.49,2.33,Orthodox,48,49,1.5,21,1.65,57,205
December 01 2018,UFC Fight Night: Dos Santos vs. Tuivasa,Aleksei Kunchenko,Yushin Okami,0,0,3,72,10,0,0,0,0,5,Welterweight,,U-DEC,Aleksei Kunchenko,May 02 1984,Record: 20-1-0,5' 8",70,2.4,3.62,Orthodox,42,65,0,33,0.33,86,170,Jul 21 1981,Record: 35-12-0,6' 2",75,2.25,2.06,Southpaw,38,60,0.5,39,1.98,84,170
December 01 2018,UFC Fight Night: Dos Santos vs. Tuivasa,Wilson Reis,Ben Nguyen,1,0,3,32,39,1,0,7,0,5,Flyweight,,U-DEC,Wilson Reis,Jan 06 1985,Record: 23-10-0,5' 4",65,3.04,1.83,Southpaw,29,55,0.6,42,5.15,47,125,Aug 03 1988,Record: 17-8-0,5' 5",65,3.01,3.51,Switch,40,59,1,33,0.25,63,125
December 01 2018,UFC Fight Night: Dos Santos vs. Tuivasa,Keita Nakamura,Salim Touahri,0,0,3,41,34,0,0,0,0,5,Welterweight,,S-DEC,Keita Nakamura,May 22 1984,Record: 34-10-2 (1 NC),5' 11",73,3.2,2.23,Southpaw,36,58,0.3,48,1.65,63,170,Sep 28 1989,Record: 10-4-0,5' 10",72,2.87,2.6,Orthodox,46,58,0,0,0,83,170
December 01 2018,UFC Fight Night: Dos Santos vs. Tuivasa,Kai Kara-France,Elias Garcia,5,0,3,86,16,0,2,0,1,5,Flyweight,,U-DEC,Kai Kara-France,Mar 26 1993,Record: 20-8-0 (1 NC),5' 4",69,3.9,5.28,Orthodox,41,67,0,37,0.75,88,125,Sep 13 1992,Record: 6-2-0,5' 5",67,5.05,1.59,Southpaw,27,50,1.4,14,0.68,33,125
December 01 2018,UFC Fight Night: Dos Santos vs. Tuivasa,Christos Giagos,Mizuto Hirota,0,2,3,31,19,0,1,5,0,5,Lightweight,,U-DEC,Christos Giagos,Jan 23 1990,Record: 17-8-0,5' 10",71,2.73,3.05,Orthodox,40,49,0.4,42,2.74,50,155,May 05 1981,Record: 19-10-2,5' 7",67,3.5,3.36,Orthodox,40,54,0.1,50,1.36,58,155
December 01 2018,UFC Fight Night: Dos Santos vs. Tuivasa,Damir Ismagulov,Alex Gorgees,4,0,3,34,10,0,0,5,0,5,Lightweight,,U-DEC,Damir Ismagulov,Feb 03 1991,Record: 19-2-0,5' 9",70,1.87,3.76,Orthodox,43,69,0,31,1.67,100,155,Aug 11 1995,Record: 7-1-0,6' 2",74,2.27,0.67,Switch,32,38,0,0,0,54,155
December 08 2018,UFC 231: Holloway vs. Ortega,Max Holloway,Brian Ortega,0,0,4,290,110,0,0,1,2,5,Featherweight,,KO/TKO,Max Holloway,Dec 04 1991,Record: 21-5-0,5' 11",69,4.45,6.66,Orthodox,44,62,0.4,83,0.24,85,145,Feb 21 1991,Record: 14-1-0 (1 NC),5' 8",69,7.36,4.07,Switch,33,50,1.4,16,0.51,56,145
December 08 2018,UFC 231: Holloway vs. Ortega,Valentina Shevchenko,Joanna Jedrzejczyk,3,0,5,89,78,0,0,5,0,5,Women's Flyweight,,U-DEC,Valentina Shevchenko,Mar 07 1988,Record: 18-3-0,5' 5",66,2.16,3.02,Southpaw,49,62,0.4,51,1.94,77,125,Aug 18 1987,Record: 16-3-0,5' 6",65,2.73,6.18,Orthodox,47,65,0.1,62,0.3,81,125
December 08 2018,UFC 231: Holloway vs. Ortega,Gunnar Nelson,Alex Oliveira,2,0,2,11,36,1,0,2,0,4.17,Welterweight,Rear Naked Choke,SUB,Gunnar Nelson,Jul 28 1988,Record: 17-5-1,5' 11",72,3.33,1.71,Switch,57,49,0.9,55,1.72,66,170,Feb 21 1988,Record: 19-8-1 (2 NC),5' 11",76,2.25,2.9,Orthodox,50,46,0.7,39,2.86,61,170
December 08 2018,UFC 231: Holloway vs. Ortega,Hakeem Dawodu,Kyle Bochniak,0,1,3,103,42,0,0,0,2,5,Featherweight,,S-DEC,Hakeem Dawodu,Jul 02 1991,Record: 11-1-1,5' 8",73,2.31,5.28,Orthodox,46,64,0,0,0,85,145,Feb 05 1987,Record: 8-5-0,5' 7",70,5.11,2.63,Orthodox,31,58,0,15,1.14,62,145
December 08 2018,UFC 231: Holloway vs. Ortega,Thiago Santos,Jimi Manuwa,1,0,2,42,27,0,0,1,0,0.41,Light Heavyweight,Punch,KO/TKO,Thiago Santos,Jan 07 1984,Record: 21-7-0,6' 2",76,2.19,4.44,Orthodox,47,57,0.1,40,0.83,68,205,Feb 18 1980,Record: 17-6-0,6' 1",79,3.97,3.43,Orthodox,54,49,0.4,18,0.53,70,205
December 08 2018,UFC 231: Holloway vs. Ortega,Nina Ansaroff,Claudia Gadelha,0,3,3,96,49,0,0,0,2,5,Women's Strawweight,,U-DEC,Nina Ansaroff,Dec 03 1985,Record: 10-6-0,5' 5",64,3.55,4.81,Orthodox,47,54,0.6,40,0.29,77,115,Dec 07 1988,Record: 17-4-0,5' 4",63,4.38,3.17,Orthodox,42,58,0.8,47,3.34,58,115
December 08 2018,UFC 231: Holloway vs. Ortega,Gilbert Burns,Olivier Aubin-Mercier,4,0,3,76,40,0,0,3,0,5,Lightweight,,U-DEC,Gilbert Burns,Jul 20 1986,Record: 17-3-0,5' 10",71,3.05,3.09,Orthodox,43,57,0.7,38,2.43,50,155,Feb 23 1989,Record: 12-5-0,5' 9",70,2.97,2.48,Southpaw,51,55,0.5,33,2.36,70,155
December 08 2018,UFC 231: Holloway vs. Ortega,Jessica Eye,Katlyn Chookagian,0,0,3,81,65,0,0,0,0,5,Women's Flyweight,,S-DEC,Jessica Eye,Jul 27 1986,Record: 15-7-0 (1 NC),5' 6",66,3.39,3.79,Orthodox,38,59,0.7,45,0.46,59,125,Dec 28 1988,Record: 13-2-0,5' 9",68,4.58,4.35,Orthodox,32,64,0.1,0,0,56,125
December 08 2018,UFC 231: Holloway vs. Ortega,Elias Theodorou,Eryk Anders,0,0,3,92,65,0,0,0,0,5,Middleweight,,S-DEC,Elias Theodorou,May 31 1988,Record: 17-3-0,6' 1",75,2.39,4.19,Orthodox,42,53,0,28,1.27,59,185,Apr 21 1987,Record: 13-4-0,6' 1",75,4.15,3.06,Southpaw,45,52,0.1,40,1.51,76,205
December 08 2018,UFC 231: Holloway vs. Ortega,Brad Katona,Matthew Lopez,0,1,3,76,69,0,1,0,4,5,Bantamweight,,U-DEC,Brad Katona,Dec 19 1991,Record: 9-2-0,5' 6",64,2.98,3.33,Orthodox,51,57,0,22,1.25,47,135,Jan 21 1987,Record: 10-4-0,5' 7",69,3.73,3.13,Southpaw,50,55,1.3,60,3.32,71,135
