event_attendance,event_date,event_name,fighter1,fighter2,pass_stat_f1,pass_stat_f2,round,str_stat_f1,str_stat_f2,sub_stat_f1,sub_stat_f2,td_stat_f1,td_stat_f2,time,weight_class,win_method_finish,win_method_type,winner
11482,July 26 2014,UFC on Fox: Lawler vs Brown,Mike de la Torre,Brian Ortega,0,1,1,6,3,0,2,0,1,1.39,Featherweight,,Overturned,Mike de la Torre
11482,July 26 2014,UFC on Fox: Lawler vs Brown,Tiago Trator,Akbarh Arreola,0,1,3,62,30,0,0,0,2,5.0,Lightweight,,U-DEC,Tiago Trator
11482,July 26 2014,UFC on Fox: Lawler vs Brown,Gilbert Burns,Andreas Stahl,2,0,3,44,41,0,0,2,0,5.0,Welterweight,,U-DEC,Gilbert Burns
11482,July 26 2014,UFC on Fox: Lawler vs Brown,Joanna Jedrzejczyk,Juliana Lima,0,1,3,46,18,0,0,0,1,5.0,Women's Strawweight,,U-DEC,Joanna Jedrzejczyk
11482,July 26 2014,UFC on Fox: Lawler vs Brown,Noad Lahat,Steven Siler,2,2,3,26,35,2,0,4,0,5.0,Featherweight,,U-DEC,Noad Lahat
5329,August 16 2014,UFC Fight Night: Bader vs Saint Preux,Ryan Bader,Ovince Saint Preux,5,1,5,24,24,1,0,9,2,5.0,Light Heavyweight,,U-DEC,Ryan Bader
5329,August 16 2014,UFC Fight Night: Bader vs Saint Preux,Ross Pearson,Gray Maynard,0,0,2,26,15,0,0,0,2,1.35,Lightweight,Punch,KO/TKO,Ross Pearson
5329,August 16 2014,UFC Fight Night: Bader vs Saint Preux,Tim Boetsch,Brad Tavares,0,0,2,14,24,0,0,1,0,3.18,Middleweight,Punch,KO/TKO,Tim Boetsch
5329,August 16 2014,UFC Fight Night: Bader vs Saint Preux,Alan Jouban,Seth Baczynski,0,0,1,25,25,0,0,0,1,4.23,Welterweight,Punch,KO/TKO,Alan Jouban
5329,August 16 2014,UFC Fight Night: Bader vs Saint Preux,Shawn Jordan,Jack May,4,0,3,32,20,0,0,3,0,2.03,Heavyweight,Punches,KO/TKO,Shawn Jordan
5329,August 16 2014,UFC Fight Night: Bader vs Saint Preux,Thiago Tavares,Robert Peralta,2,0,1,18,0,1,0,2,0,4.27,Featherweight,Rear Naked Choke,SUB,Thiago Tavares
5329,August 16 2014,UFC Fight Night: Bader vs Saint Preux,Jussier Formiga,Zach Makovsky,3,1,3,11,25,0,0,2,1,5.0,Flyweight,,U-DEC,Jussier Formiga
5329,August 16 2014,UFC Fight Night: Bader vs Saint Preux,Sara McMann,Lauren Murphy,3,0,3,38,48,0,0,5,0,5.0,Women's Bantamweight,,S-DEC,Sara McMann
5329,August 16 2014,UFC Fight Night: Bader vs Saint Preux,Tom Watson,Sam Alvey,0,0,3,85,82,0,0,0,0,5.0,Middleweight,,U-DEC,Tom Watson
5329,August 16 2014,UFC Fight Night: Bader vs Saint Preux,Frankie Saenz,Nolan Ticman,2,0,3,67,25,0,0,5,0,5.0,Bantamweight,,U-DEC,Frankie Saenz
7022,August 23 2014,UFC Fight Night: Bisping vs Le,Michael Bisping,Cung Le,0,0,4,92,38,0,0,0,0,0.57,Middleweight,Knee,KO/TKO,Michael Bisping
7022,August 23 2014,UFC Fight Night: Bisping vs Le,Tyron Woodley,Dong Hyun Kim,0,0,1,13,2,0,0,0,0,1.01,Welterweight,Punch,KO/TKO,Tyron Woodley
7022,August 23 2014,UFC Fight Night: Bisping vs Le,Zhang Lipeng,Brendan O'Reilly,3,1,3,19,15,1,0,2,0,5.0,Lightweight,,U-DEC,Zhang Lipeng
7022,August 23 2014,UFC Fight Night: Bisping vs Le,Ning Guangyou,Jianping Yang,3,1,3,31,21,1,0,2,1,5.0,Featherweight,,U-DEC,Ning Guangyou
7022,August 23 2014,UFC Fight Night: Bisping vs Le,Sai Wang,Danny Mitchell,0,0,3,64,58,0,1,0,0,5.0,Welterweight,,U-DEC,Sai Wang
7022,August 23 2014,UFC Fight Night: Bisping vs Le,Alberto Mina,Shinsho Anzai,1,1,1,34,31,0,0,0,1,4.17,Welterweight,Punch,KO/TKO,Alberto Mina
7022,August 23 2014,UFC Fight Night: Bisping vs Le,Ulka Sasaki,Roland Delorme,1,0,1,5,1,1,0,0,0,1.06,Bantamweight,Rear Naked Choke,SUB,Ulka Sasaki
7022,August 23 2014,UFC Fight Night: Bisping vs Le,Colby Covington,An Ying Wang,8,0,1,11,0,0,0,2,0,4.5,Welterweight,Punches,KO/TKO,Colby Covington
7022,August 23 2014,UFC Fight Night: Bisping vs Le,Royston Wee,Yao Zhikui,4,0,3,18,27,0,0,3,0,5.0,Bantamweight,,S-DEC,Royston Wee
7022,August 23 2014,UFC Fight Night: Bisping vs Le,Milana Dudieva,Elizabeth Phillips,2,1,3,11,25,0,0,2,0,5.0,Women's Bantamweight,,S-DEC,Milana Dudieva
7119,August 23 2014,UFC Fight Night: Henderson vs Dos Anjos,Rafael Dos Anjos,Benson Henderson,0,0,1,18,10,0,0,0,0,2.31,Lightweight,Punch,KO/TKO,Rafael Dos Anjos
7119,August 23 2014,UFC Fight Night: Henderson vs Dos Anjos,Jordan Mein,Mike Pyle,0,0,1,10,2,0,0,0,0,1.12,Welterweight,Punch,KO/TKO,Jordan Mein
7119,August 23 2014,UFC Fight Night: Henderson vs Dos Anjos,Thales Leites,Francis Carmont,0,0,2,18,18,0,0,0,0,0.2,Middleweight,Punch,KO/TKO,Thales Leites
7119,August 23 2014,UFC Fight Night: Henderson vs Dos Anjos,Max Holloway,Clay Collard,4,0,3,124,70,0,0,0,1,3.47,Catch Weight,Punches,KO/TKO,Max Holloway
7119,August 23 2014,UFC Fight Night: Henderson vs Dos Anjos,James Vick,Valmir Lazaro,0,1,3,77,91,0,0,0,4,5.0,Lightweight,,U-DEC,James Vick
7119,August 23 2014,UFC Fight Night: Henderson vs Dos Anjos,Chas Skelly,Tom Niinimaki,4,0,1,2,1,1,1,1,0,2.35,Featherweight,Rear Naked Choke,SUB,Chas Skelly
7119,August 23 2014,UFC Fight Night: Henderson vs Dos Anjos,Neil Magny,Alex Garcia,2,2,3,39,5,0,0,3,3,5.0,Welterweight,,U-DEC,Neil Magny
7119,August 23 2014,UFC Fight Night: Henderson vs Dos Anjos,Beneil Dariush,Anthony Rocco Martin,2,1,2,26,34,1,0,2,1,3.38,Lightweight,Arm Triangle,SUB,Beneil Dariush
7119,August 23 2014,UFC Fight Night: Henderson vs Dos Anjos,Matt Hobar,Aaron Phillips,6,0,3,63,38,0,0,6,0,5.0,Bantamweight,,U-DEC,Matt Hobar
7119,August 23 2014,UFC Fight Night: Henderson vs Dos Anjos,Ben Saunders,Chris Heatherly,0,1,1,4,4,2,0,0,1,2.18,Welterweight,Omoplata,SUB,Ben Saunders
7119,August 23 2014,UFC Fight Night: Henderson vs Dos Anjos,Wilson Reis,Joby Sanchez,9,1,3,22,20,1,0,9,0,5.0,Flyweight,,U-DEC,Wilson Reis
11100,August 30 2014,UFC 177: Dillashaw vs Soto,TJ Dillashaw,Joe Soto,1,0,5,151,62,0,0,2,0,2.2,Bantamweight,Kick,KO/TKO,TJ Dillashaw
11100,August 30 2014,UFC 177: Dillashaw vs Soto,Tony Ferguson,Danny Castillo,0,3,3,23,23,1,1,0,2,5.0,Lightweight,,S-DEC,Tony Ferguson
11100,August 30 2014,UFC 177: Dillashaw vs Soto,Bethe Correia,Shayna Baszler,0,0,2,68,8,0,1,0,1,1.56,Women's Bantamweight,Punches,KO/TKO,Bethe Correia
11100,August 30 2014,UFC 177: Dillashaw vs Soto,Diego Ferreira,Ramsey Nijem,0,1,2,25,18,2,0,0,2,1.53,Lightweight,Punch,KO/TKO,Diego Ferreira
11100,August 30 2014,UFC 177: Dillashaw vs Soto,Yancy Medeiros,Damon Jackson,0,0,2,29,20,2,0,0,0,1.54,Lightweight,Other - Choke,SUB,Yancy Medeiros
11100,August 30 2014,UFC 177: Dillashaw vs Soto,Derek Brunson,Lorenz Larkin,7,0,3,12,20,1,0,4,0,5.0,Middleweight,,U-DEC,Derek Brunson
11100,August 30 2014,UFC 177: Dillashaw vs Soto,Anthony Hamilton,Ruan Potts,3,0,2,60,10,0,0,5,0,4.17,Heavyweight,Punches,KO/TKO,Anthony Hamilton
11100,August 30 2014,UFC 177: Dillashaw vs Soto,Chris Wade,Cain Carrizosa,1,0,1,0,0,1,0,1,0,1.12,Lightweight,Guillotine Choke,SUB,Chris Wade
7649,September 13 2014,UFC Fight Night: Silva vs Arlovski,Andrei Arlovski,Antonio Silva,0,0,1,13,6,0,0,0,0,2.59,Heavyweight,Punch,KO/TKO,Andrei Arlovski
7649,September 13 2014,UFC Fight Night: Silva vs Arlovski,Gleison Tibau,Piotr Hallmann,0,0,3,30,52,0,0,5,0,5.0,Lightweight,,S-DEC,Gleison Tibau
7649,September 13 2014,UFC Fight Night: Silva vs Arlovski,Leonardo Santos,Efrain Escudero,6,0,3,36,43,0,0,2,0,5.0,Lightweight,,U-DEC,Leonardo Santos
7649,September 13 2014,UFC Fight Night: Silva vs Arlovski,Santiago Ponzinibbio,Wendell Oliveira,0,0,1,10,8,0,0,0,0,1.2,Welterweight,Punches,KO/TKO,Santiago Ponzinibbio
7649,September 13 2014,UFC Fight Night: Silva vs Arlovski,Iuri Alcantara,Russell Doane,3,1,3,27,14,0,0,2,6,5.0,Bantamweight,,U-DEC,Iuri Alcantara
7649,September 13 2014,UFC Fight Night: Silva vs Arlovski,Jessica Andrade,Larissa Pacheco,6,0,1,19,6,2,0,1,0,4.33,Women's Bantamweight,Guillotine Choke,SUB,Jessica Andrade
7649,September 13 2014,UFC Fight Night: Silva vs Arlovski,Godofredo Pepey,Dashon Johnson,0,0,1,8,7,2,0,0,1,4.29,Featherweight,Armbar,SUB,Godofredo Pepey
7649,September 13 2014,UFC Fight Night: Silva vs Arlovski,George Sullivan,Igor Araujo,3,0,2,43,8,0,0,1,2,2.31,Welterweight,Punch,KO/TKO,George Sullivan
7649,September 13 2014,UFC Fight Night: Silva vs Arlovski,Francisco Trinaldo,Leandro Silva,1,4,3,36,26,0,1,0,4,5.0,Lightweight,,U-DEC,Francisco Trinaldo
7649,September 13 2014,UFC Fight Night: Silva vs Arlovski,Sean Spencer,Paulo Thiago,5,0,3,63,36,0,0,1,0,5.0,Welterweight,,U-DEC,Sean Spencer
7649,September 13 2014,UFC Fight Night: Silva vs Arlovski,Rani Yahya,Johnny Bedford,3,3,2,13,9,2,0,3,0,2.04,Bantamweight,Kimura,SUB,Rani Yahya
12395,September 20 2014,UFC Fight Night: Hunt vs Nelson,Mark Hunt,Roy Nelson,0,1,2,32,20,0,0,0,1,3.0,Heavyweight,Punch,KO/TKO,Mark Hunt
12395,September 20 2014,UFC Fight Night: Hunt vs Nelson,Myles Jury,Takanori Gomi,0,0,1,10,1,0,0,0,0,1.32,Lightweight,Punch,KO/TKO,Myles Jury
12395,September 20 2014,UFC Fight Night: Hunt vs Nelson,Yoshihiro Akiyama,Amir Sadollah,3,0,3,57,42,0,0,2,0,5.0,Welterweight,,U-DEC,Yoshihiro Akiyama
12395,September 20 2014,UFC Fight Night: Hunt vs Nelson,Miesha Tate,Rin Nakai,0,2,3,55,16,0,0,1,3,5.0,Women's Bantamweight,,U-DEC,Miesha Tate
12395,September 20 2014,UFC Fight Night: Hunt vs Nelson,Kiichi Kunimoto,Richard Walsh,1,0,3,36,59,0,0,1,0,5.0,Welterweight,,S-DEC,Kiichi Kunimoto
12395,September 20 2014,UFC Fight Night: Hunt vs Nelson,Kyoji Horiguchi,Jon Delos Reyes,1,0,1,31,13,0,0,0,0,3.48,Flyweight,Punches,KO/TKO,Kyoji Horiguchi
12395,September 20 2014,UFC Fight Night: Hunt vs Nelson,Masanori Kanehara,Alex Caceres,1,0,3,32,24,2,0,2,0,5.0,Bantamweight,,U-DEC,Masanori Kanehara
12395,September 20 2014,UFC Fight Night: Hunt vs Nelson,Katsunori Kikuno,Sam Sicilia,0,0,2,32,36,1,0,1,0,1.38,Featherweight,Rear Naked Choke,SUB,Katsunori Kikuno
12395,September 20 2014,UFC Fight Night: Hunt vs Nelson,Hyun Gyu Lim,Takenori Sato,0,0,1,10,1,0,0,0,0,1.18,Welterweight,Elbows,KO/TKO,Hyun Gyu Lim
12395,September 20 2014,UFC Fight Night: Hunt vs Nelson,Kyung Ho Kang,Michinori Tanaka,10,4,3,21,22,2,0,0,3,5.0,Bantamweight,,S-DEC,Kyung Ho Kang
12395,September 20 2014,UFC Fight Night: Hunt vs Nelson,Johnny Case,Kazuki Tokudome,0,1,2,13,12,0,0,0,1,2.34,Lightweight,Guillotine Choke,SUB,Johnny Case
12395,September 20 2014,UFC Fight Night: Hunt vs Nelson,Maximo Blanco,Dan Hooker,1,0,3,132,99,0,0,3,0,5.0,Featherweight,,U-DEC,Maximo Blanco
10544,September 27 2014,UFC 178: Johnson vs Cariaso,Demetrious Johnson,Chris Cariaso,4,0,2,27,6,2,0,1,0,2.29,Flyweight,Kimura,SUB,Demetrious Johnson
10544,September 27 2014,UFC 178: Johnson vs Cariaso,Donald Cerrone,Eddie Alvarez,1,0,3,88,48,0,0,0,0,5.0,Lightweight,,U-DEC,Donald Cerrone
10544,September 27 2014,UFC 178: Johnson vs Cariaso,Conor McGregor,Dustin Poirier,0,0,1,9,10,0,0,0,0,1.46,Featherweight,Punch,KO/TKO,Conor McGregor
10544,September 27 2014,UFC 178: Johnson vs Cariaso,Yoel Romero,Tim Kennedy,1,0,3,39,30,0,1,3,0,0.58,Middleweight,Punch,KO/TKO,Yoel Romero
10544,September 27 2014,UFC 178: Johnson vs Cariaso,Cat Zingano,Amanda Nunes,5,1,3,40,22,3,0,3,1,1.21,Women's Bantamweight,Punches,KO/TKO,Cat Zingano
10544,September 27 2014,UFC 178: Johnson vs Cariaso,Dominick Cruz,Takeya Mizugaki,1,0,1,26,2,0,0,2,0,1.01,Bantamweight,Punches,KO/TKO,Dominick Cruz
10544,September 27 2014,UFC 178: Johnson vs Cariaso,Jorge Masvidal,James Krause,2,0,3,69,58,0,0,2,0,5.0,Lightweight,,U-DEC,Jorge Masvidal
10544,September 27 2014,UFC 178: Johnson vs Cariaso,Stephen Thompson,Patrick Cote,0,0,3,64,53,0,0,0,0,5.0,Welterweight,,U-DEC,Stephen Thompson
10544,September 27 2014,UFC 178: Johnson vs Cariaso,Brian Ebersole,John Howard,2,2,3,49,42,0,0,1,2,5.0,Welterweight,,S-DEC,Brian Ebersole
10544,September 27 2014,UFC 178: Johnson vs Cariaso,Kevin Lee,Jon Tuck,3,0,3,74,30,0,2,4,0,5.0,Lightweight,,U-DEC,Kevin Lee
10544,September 27 2014,UFC 178: Johnson vs Cariaso,Manvel Gamburyan,Cody Gibson,0,3,2,11,49,1,0,2,1,4.56,Bantamweight,Guillotine Choke,SUB,Manvel Gamburyan
10026,October 04 2014,UFC Fight Night: Nelson vs Story,Rick Story,Gunnar Nelson,0,0,5,168,53,0,0,1,1,5.0,Welterweight,,S-DEC,Rick Story
10026,October 04 2014,UFC Fight Night: Nelson vs Story,Max Holloway,Akira Corassani,0,0,1,31,11,0,0,0,0,3.11,Featherweight,Punch,KO/TKO,Max Holloway
10026,October 04 2014,UFC Fight Night: Nelson vs Story,Jan Blachowicz,Ilir Latifi,0,0,1,13,2,0,0,0,0,1.58,Light Heavyweight,Kick,KO/TKO,Jan Blachowicz
10026,October 04 2014,UFC Fight Night: Nelson vs Story,Mike Wilkinson,Niklas Backstrom,0,0,1,6,7,0,0,0,0,1.19,Featherweight,Punch,KO/TKO,Mike Wilkinson
10026,October 04 2014,UFC Fight Night: Nelson vs Story,Magnus Cedenblad,Scott Askham,1,0,3,23,42,0,0,3,0,5.0,Middleweight,,U-DEC,Magnus Cedenblad
10026,October 04 2014,UFC Fight Night: Nelson vs Story,Nico Musoke,Alexander Yakovlev,0,0,3,70,44,0,0,0,0,5.0,Welterweight,,U-DEC,Nico Musoke
10026,October 04 2014,UFC Fight Night: Nelson vs Story,Dennis Siver,Charles Rosa,15,1,3,33,22,1,1,3,2,5.0,Featherweight,,U-DEC,Dennis Siver
10026,October 04 2014,UFC Fight Night: Nelson vs Story,Cathal Pendred,Gasan Umalatov,1,0,3,55,38,0,0,1,0,5.0,Welterweight,,S-DEC,Cathal Pendred
10026,October 04 2014,UFC Fight Night: Nelson vs Story,Krzysztof Jotko,Tor Troeng,0,0,3,74,15,0,0,1,0,5.0,Middleweight,,U-DEC,Krzysztof Jotko
10026,October 04 2014,UFC Fight Night: Nelson vs Story,Mairbek Taisumov,Marcin Bandel,0,0,1,9,3,0,0,0,0,1.01,Lightweight,Punch,KO/TKO,Mairbek Taisumov
10026,October 04 2014,UFC Fight Night: Nelson vs Story,Zubaira Tukhugov,Ernest Chavez,0,0,1,40,12,0,0,0,0,4.21,Featherweight,Punches,KO/TKO,Zubaira Tukhugov
10782,October 04 2014,UFC Fight Night: MacDonald vs Saffiedine,Rory MacDonald,Tarec Saffiedine,0,0,3,47,42,0,0,1,0,1.28,Welterweight,Punch,KO/TKO,Rory MacDonald
10782,October 04 2014,UFC Fight Night: MacDonald vs Saffiedine,Raphael Assuncao,Bryan Caraway,0,0,3,75,39,0,0,2,2,5.0,Bantamweight,,U-DEC,Raphael Assuncao
10782,October 04 2014,UFC Fight Night: MacDonald vs Saffiedine,Chad Laprise,Yosdenis Cedeno,5,0,3,35,17,0,0,4,0,5.0,Lightweight,,U-DEC,Chad Laprise
10782,October 04 2014,UFC Fight Night: MacDonald vs Saffiedine,Elias Theodorou,Bruno Santos,2,2,3,43,16,0,0,3,4,5.0,Middleweight,,U-DEC,Elias Theodorou
10782,October 04 2014,UFC Fight Night: MacDonald vs Saffiedine,Nordine Taleb,Li Jingliang,0,0,3,66,43,0,0,2,2,5.0,Welterweight,,S-DEC,Nordine Taleb
10782,October 04 2014,UFC Fight Night: MacDonald vs Saffiedine,Mitch Gagnon,Roman Salazar,1,0,1,5,3,1,0,1,0,2.06,Bantamweight,Rear Naked Choke,SUB,Mitch Gagnon
10782,October 04 2014,UFC Fight Night: MacDonald vs Saffiedine,Daron Cruickshank,Anthony Njokuani,1,0,3,42,40,0,0,6,0,5.0,Lightweight,,U-DEC,Daron Cruickshank
10782,October 04 2014,UFC Fight Night: MacDonald vs Saffiedine,Olivier Aubin-Mercier,Jake Lindsey,4,1,2,31,24,1,0,2,1,3.22,Lightweight,Other - Choke,SUB,Olivier Aubin-Mercier
10782,October 04 2014,UFC Fight Night: MacDonald vs Saffiedine,Paul Felder,Jason Saggo,1,7,3,51,29,0,0,1,6,5.0,Lightweight,,S-DEC,Paul Felder
10782,October 04 2014,UFC Fight Night: MacDonald vs Saffiedine,Chris Kelades,Paddy Holohan,5,4,3,50,26,1,0,2,3,5.0,Flyweight,,U-DEC,Chris Kelades
10782,October 04 2014,UFC Fight Night: MacDonald vs Saffiedine,Albert Tumenov,Matt Dwyer,0,0,1,4,0,0,0,0,0,1.03,Welterweight,Kick,KO/TKO,Albert Tumenov
10782,October 04 2014,UFC Fight Night: MacDonald vs Saffiedine,Pedro Munhoz,Jerrod Sanders,0,0,1,2,1,1,0,0,0,0.39,Bantamweight,Guillotine Choke,Overturned,Pedro Munhoz
11415,October 25 2014,UFC 179: Aldo vs Mendes 2,Jose Aldo,Chad Mendes,2,0,5,102,77,0,0,0,1,5.0,Featherweight,,U-DEC,Jose Aldo
11415,October 25 2014,UFC 179: Aldo vs Mendes 2,Phil Davis,Glover Teixeira,4,0,3,49,9,0,0,9,0,5.0,Light Heavyweight,,U-DEC,Phil Davis
11415,October 25 2014,UFC 179: Aldo vs Mendes 2,Fabio Maldonado,Hans Stringer,0,1,2,28,33,0,0,0,3,4.06,Light Heavyweight,Punches,KO/TKO,Fabio Maldonado
11415,October 25 2014,UFC 179: Aldo vs Mendes 2,Darren Elkins,Lucas Martins,0,0,3,47,26,0,1,1,0,5.0,Featherweight,,S-DEC,Darren Elkins
11415,October 25 2014,UFC 179: Aldo vs Mendes 2,Beneil Dariush,Diego Ferreira,2,0,3,32,21,0,0,3,0,5.0,Lightweight,,U-DEC,Beneil Dariush
11415,October 25 2014,UFC 179: Aldo vs Mendes 2,Neil Magny,William Patolino,4,0,3,65,24,0,0,2,0,2.4,Welterweight,Punches,KO/TKO,Neil Magny
11415,October 25 2014,UFC 179: Aldo vs Mendes 2,Yan Cabral,Naoyuki Kotani,3,1,2,11,5,1,0,2,1,3.06,Lightweight,Rear Naked Choke,SUB,Yan Cabral
11415,October 25 2014,UFC 179: Aldo vs Mendes 2,Wilson Reis,Scott Jorgensen,2,0,1,13,6,1,0,1,0,3.28,Flyweight,Arm Triangle,SUB,Wilson Reis
11415,October 25 2014,UFC 179: Aldo vs Mendes 2,Andre Fili,Felipe Arantes,4,3,3,42,29,1,1,5,3,5.0,Featherweight,,U-DEC,Andre Fili
11415,October 25 2014,UFC 179: Aldo vs Mendes 2,Gilbert Burns,Christos Giagos,3,0,1,7,4,2,0,1,0,4.57,Lightweight,Armbar,SUB,Gilbert Burns
11415,October 25 2014,UFC 179: Aldo vs Mendes 2,Anthony Rocco Martin,Fabricio Camoes,2,0,1,1,1,3,0,1,0,4.16,Lightweight,Kimura,SUB,Anthony Rocco Martin
9904,November 07 2014,UFC Fight Night: Rockhold vs Bisping,Luke Rockhold,Michael Bisping,1,0,2,20,16,1,0,0,0,0.57,Middleweight,Guillotine Choke,SUB,Luke Rockhold
9904,November 07 2014,UFC Fight Night: Rockhold vs Bisping,Al Iaquinta,Ross Pearson,0,0,2,31,20,0,0,0,0,1.39,Lightweight,Punch,KO/TKO,Al Iaquinta
9904,November 07 2014,UFC Fight Night: Rockhold vs Bisping,Robert Whittaker,Clint Hester,2,0,2,49,28,0,0,1,0,2.43,Middleweight,Knee,KO/TKO,Robert Whittaker
9904,November 07 2014,UFC Fight Night: Rockhold vs Bisping,Soa Palelei,Walt Harris,2,0,2,24,22,0,0,1,0,4.49,Heavyweight,Punches,KO/TKO,Soa Palelei
9904,November 07 2014,UFC Fight Night: Rockhold vs Bisping,Jake Matthews,Vagner Rocha,0,0,2,26,14,1,0,1,0,1.52,Lightweight,Rear Naked Choke,SUB,Jake Matthews
9904,November 07 2014,UFC Fight Night: Rockhold vs Bisping,Anthony Perosh,Guto Inocente,5,0,1,11,1,1,0,1,0,3.46,Light Heavyweight,Rear Naked Choke,SUB,Anthony Perosh
9904,November 07 2014,UFC Fight Night: Rockhold vs Bisping,Sam Alvey,Dylan Andrews,1,2,1,6,4,0,0,0,2,2.16,Middleweight,Punches,KO/TKO,Sam Alvey
9904,November 07 2014,UFC Fight Night: Rockhold vs Bisping,Louis Smolka,Richie Vaculik,2,2,3,67,74,0,1,1,2,0.18,Flyweight,Kick,KO/TKO,Louis Smolka
9904,November 07 2014,UFC Fight Night: Rockhold vs Bisping,Chris Clements,Vik Grujic,0,1,1,25,7,0,0,0,1,3.06,Welterweight,Knee,KO/TKO,Chris Clements
9904,November 07 2014,UFC Fight Night: Rockhold vs Bisping,Daniel Kelly,Luke Zachrich,2,0,1,25,23,1,0,1,0,4.27,Middleweight,Kimura,SUB,Daniel Kelly
9904,November 07 2014,UFC Fight Night: Rockhold vs Bisping,Marcus Brimage,Jumabieke Tuerxun,0,0,1,5,6,0,0,0,0,2.58,Bantamweight,Kick,KO/TKO,Marcus Brimage
5671,November 08 2014,UFC Fight Night 56: Shogun vs Saint Preux,Ovince Saint Preux,Mauricio Rua,0,0,1,9,2,0,0,0,0,0.34,Light Heavyweight,Punch,KO/TKO,Ovince Saint Preux
5671,November 08 2014,UFC Fight Night 56: Shogun vs Saint Preux,Warlley Alves,Alan Jouban,1,0,3,47,79,1,0,1,0,5.0,Welterweight,,U-DEC,Warlley Alves
5671,November 08 2014,UFC Fight Night 56: Shogun vs Saint Preux,Claudio Silva,Leon Edwards,8,1,3,34,33,1,0,3,0,5.0,Welterweight,,S-DEC,Claudio Silva
5671,November 08 2014,UFC Fight Night 56: Shogun vs Saint Preux,Dhiego Lima,Jorge de Oliveira,9,0,3,70,23,4,0,6,0,5.0,Welterweight,,U-DEC,Dhiego Lima
5671,November 08 2014,UFC Fight Night 56: Shogun vs Saint Preux,Juliana Lima,Nina Ansaroff,0,0,3,21,23,0,2,1,0,5.0,Women's Strawweight,,U-DEC,Juliana Lima
5671,November 08 2014,UFC Fight Night 56: Shogun vs Saint Preux,Diego Rivas,Rodolfo Rubio,6,6,3,15,17,0,0,2,2,5.0,Featherweight,,U-DEC,Diego Rivas
5671,November 08 2014,UFC Fight Night 56: Shogun vs Saint Preux,Caio Magalhaes,Trevor Smith,0,0,1,9,2,0,0,0,0,0.31,Middleweight,Punch,KO/TKO,Caio Magalhaes
5671,November 08 2014,UFC Fight Night 56: Shogun vs Saint Preux,Leandro Silva,Charlie Brenneman,2,1,1,4,4,1,0,1,3,4.15,Lightweight,Rear Naked Choke,SUB,Leandro Silva
5671,November 08 2014,UFC Fight Night 56: Shogun vs Saint Preux,Thomas Almeida,Tim Gorman,0,1,3,120,67,0,0,0,2,5.0,Bantamweight,,U-DEC,Thomas Almeida
5671,November 08 2014,UFC Fight Night 56: Shogun vs Saint Preux,Colby Covington,Wagner Silva,6,0,3,23,16,1,0,5,0,3.26,Welterweight,Rear Naked Choke,SUB,Colby Covington
21000,November 15 2014,UFC 180: Werdum vs Hunt,Fabricio Werdum,Mark Hunt,0,1,2,21,10,0,0,0,1,2.27,Heavyweight,Flying Knee,KO/TKO,Fabricio Werdum
21000,November 15 2014,UFC 180: Werdum vs Hunt,Kelvin Gastelum,Jake Ellenberger,1,0,1,16,10,1,0,1,1,4.46,Welterweight,Rear Naked Choke,SUB,Kelvin Gastelum
21000,November 15 2014,UFC 180: Werdum vs Hunt,Ricardo Lamas,Dennis Bermudez,1,0,1,14,8,1,0,0,0,3.18,Featherweight,Guillotine Choke,SUB,Ricardo Lamas
21000,November 15 2014,UFC 180: Werdum vs Hunt,Augusto Montano,Chris Heatherly,0,2,1,30,8,0,0,0,1,4.5,Welterweight,Knees,KO/TKO,Augusto Montano
21000,November 15 2014,UFC 180: Werdum vs Hunt,Hector Urbina,Edgar Garcia,1,1,1,4,12,2,0,0,2,3.38,Welterweight,Guillotine Choke,SUB,Hector Urbina
21000,November 15 2014,UFC 180: Werdum vs Hunt,Yair Rodriguez,Leonardo Morales,3,0,3,34,33,5,0,2,0,5.0,Featherweight,,U-DEC,Yair Rodriguez
21000,November 15 2014,UFC 180: Werdum vs Hunt,Alejandro Perez,Jose Quinonez,1,3,3,38,38,1,2,1,3,5.0,Bantamweight,,U-DEC,Alejandro Perez
21000,November 15 2014,UFC 180: Werdum vs Hunt,Jessica Eye,Leslie Smith,0,0,2,80,28,0,0,0,0,1.3,Women's Bantamweight,,KO/TKO,Jessica Eye
21000,November 15 2014,UFC 180: Werdum vs Hunt,Gabriel Benitez,Humberto Brown,0,1,3,23,18,5,0,0,1,0.3,Featherweight,Guillotine Choke,SUB,Gabriel Benitez
21000,November 15 2014,UFC 180: Werdum vs Hunt,Henry Briones,Guido Cannetti,1,1,2,32,35,1,0,0,1,1.44,Bantamweight,Rear Naked Choke,SUB,Henry Briones
21000,November 15 2014,UFC 180: Werdum vs Hunt,Marco Beltran,Marlon Vera,2,7,3,31,25,0,2,1,1,5.0,Bantamweight,,U-DEC,Marco Beltran
10131,November 22 2014,UFC Fight Night: Edgar vs Swanson,Frankie Edgar,Cub Swanson,16,0,5,93,31,2,0,7,0,4.56,Featherweight,Neck Crank,SUB,Frankie Edgar
10131,November 22 2014,UFC Fight Night: Edgar vs Swanson,Edson Barboza,Bobby Green,0,0,3,54,50,0,0,0,0,5.0,Lightweight,,U-DEC,Edson Barboza
